pathogen,country,trailing_weeks,trailing_values,forecast_hw_weeks,forecast_hw_values,forecast_hw_threshold_pct,forecast_hw_high_risk_weeks,tda_n_anomalies,tda_H0_z,tda_H1_z,tda_status,tda_trend,tda_lead_weeks,tda_past_rising,tda_past_falling,tda_seasonal_iso_weeks,hw_last_obs_week,hw_residual_z,hw_surprised,pca_dist_z,pca_position,convergence,target_weeks,target_values,cutoff_week
Influenza,Norway,2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18,16.0|15.0|13.3|8.0|13.7|3.1,2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30,7.88|4.87|0.32|-1.63|4.48|-3.86|-3.08|0.39|-8.28|-0.74|-1.09|-2.78,28.2,,8,0.2,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W18,-0.12,False,-0.34,normal,0,2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30,3.1|3.7|4.3|11.1|0.0|0.0|6.1|0.0|13.3|0.0|20.0|0.0,2025-W18
Influenza,Norway,2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20,13.3|8.0|13.7|3.1|3.1|3.7,2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32,-1.46|-3.36|2.79|-5.53|-4.8|-1.39|-10.04|-2.49|-2.78|-4.47|2.97|-3.61,27.77,,8,0.75,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W20,0.22,False,-0.3,normal,0,2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32,4.3|11.1|0.0|0.0|6.1|0.0|13.3|0.0|20.0|0.0|0.0|0.0,2025-W20
Influenza,Norway,2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22,13.7|3.1|3.1|3.7|4.3|11.1,2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34,14.49|6.04|6.74|10.22|1.55|9.34|9.18|7.71|15.41|9.0|7.07|9.42,27.73,,8,0.46,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W22,0.94,False,-0.96,normal,0,2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34,0.0|0.0|6.1|0.0|13.3|0.0|20.0|0.0|0.0|0.0|0.0|0.0,2025-W22
Influenza,Norway,2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24,3.1|3.7|4.3|11.1|0.0|0.0,2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36,-0.42|3.03|-5.61|1.95|1.64|-0.03|7.4|0.8|-1.38|0.81|-3.43|11.99,27.6,,8,0.48,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W24,0.4,False,-0.68,normal,0,2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36,6.1|0.0|13.3|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W24
Influenza,Norway,2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26,4.3|11.1|0.0|0.0|6.1|0.0,2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38,-6.54|1.03|0.73|-0.93|6.56|0.02|-2.12|0.13|-4.1|11.32|8.62|2.22,27.4,,8,0.23,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W26,-0.71,False,-0.45,normal,0,2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38,13.3|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0,2025-W26
Influenza,Norway,2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28,0.0|0.0|6.1|0.0|13.3|0.0,2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40,4.29|2.74|10.41|4.08|2.14|4.54|0.46|16.05|13.54|7.23|6.06|-5.69,27.05,,8,1.65,-0.36,elevated,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W28,-1.37,False,-0.57,normal,1,2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40,20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|2.4|1.2,2025-W28
Influenza,Norway,2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30,6.1|0.0|13.3|0.0|20.0|0.0,2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42,11.97|5.6|3.63|6.0|1.92|17.48|14.91|8.57|7.45|-4.26|-3.94|-2.86,26.55,,8,0.44,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W30,-1.21,False,-0.52,normal,0,2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42,0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|2.4|1.2|0.0|0.0,2025-W30
Influenza,Norway,2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32,13.3|0.0|20.0|0.0|0.0|0.0,2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44,-3.07|-0.85|-5.08|10.36|7.68|1.29|0.18|-11.51|-11.11|-9.95|-9.43|-8.71,26.3,,8,0.59,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W32,0.27,False,-0.48,normal,0,2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44,0.0|0.0|0.0|0.0|0.0|3.0|2.4|1.2|0.0|0.0|9.1|8.0,2025-W32
Influenza,Norway,2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34,20.0|0.0|0.0|0.0|0.0|0.0,2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46,-3.79|11.64|8.91|2.46|1.29|-10.44|-10.06|-8.9|-8.39|-7.66|-5.75|-8.55,26.3,,8,-0.67,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W34,-0.12,False,-0.6,normal,0,2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46,0.0|0.0|0.0|3.0|2.4|1.2|0.0|0.0|9.1|8.0|6.9|0.0,2025-W34
Influenza,Norway,2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36,0.0|0.0|0.0|0.0|0.0|0.0,2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48,1.86|-4.37|-5.48|-17.12|-16.89|-15.94|-15.63|-15.04|-13.19|-15.91|-14.32|-12.06,26.3,,8,-2.16,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W36,-1.31,False,0.31,normal,1,2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48,0.0|3.0|2.4|1.2|0.0|0.0|9.1|8.0|6.9|0.0|8.3|29.8,2025-W36
Influenza,Norway,2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38,0.0|0.0|0.0|0.0|0.0|3.0,2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50,-0.92|-12.62|-12.24|-11.09|-10.56|-9.83|-7.94|-10.75|-9.23|-6.96|-2.25|4.45,26.3,,8,-1.8,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W38,0.8,False,0.28,normal,1,2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50,2.4|1.2|0.0|0.0|9.1|8.0|6.9|0.0|8.3|29.8|29.6|35.2,2025-W38
Influenza,Norway,2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40,0.0|0.0|0.0|3.0|2.4|1.2,2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52,-2.07|-1.06|-0.63|0.08|1.98|-0.82|0.68|2.87|7.49|14.09|16.26|25.32,26.27,,8,-0.47,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W40,1.04,False,0.35,normal,0,2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52,0.0|0.0|9.1|8.0|6.9|0.0|8.3|29.8|29.6|35.2|48.9|50.0,2025-W40
Influenza,Norway,2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42,0.0|3.0|2.4|1.2|0.0|0.0,2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02,0.49|1.14|3.0|0.26|1.89|4.24|8.97|15.63|17.85|26.87|15.7|16.87,26.23,2025-W52,8,-0.27,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W42,-0.03,False,-0.35,normal,2,2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02,9.1|8.0|6.9|0.0|8.3|29.8|29.6|35.2|48.9|50.0|38.2|21.7,2025-W42
Influenza,Norway,2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44,2.4|1.2|0.0|0.0|9.1|8.0,2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04,9.62|6.77|8.25|10.46|15.12|21.8|24.08|33.17|21.95|23.05|28.19|32.98,26.18,2025-W52|2026-W03|2026-W04,8,0.37,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W44,0.07,False,-1.04,normal,2,2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04,6.9|0.0|8.3|29.8|29.6|35.2|48.9|50.0|38.2|21.7|29.1|40.0,2025-W44
Influenza,Norway,2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46,0.0|0.0|9.1|8.0|6.9|0.0,2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06,3.1|5.4|10.11|16.82|19.1|28.17|16.87|17.98|23.12|27.81|20.3|25.76,26.12,2025-W52|2026-W04,8,0.48,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W46,-0.45,False,-1.3,normal,2,2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06,8.3|29.8|29.6|35.2|48.9|50.0|38.2|21.7|29.1|40.0|48.7|26.7,2025-W46
Influenza,Poland,2023-W47|2023-W48|2023-W49|2023-W50|2023-W51|2023-W52,0.9|0.7|0.9|6.6|10.4|7.7,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,0.16|-7.68|-13.52|-8.87|-15.08|-16.14|-12.65|-5.06|-18.33|-16.07|-2.69|-0.79,23.3,,7,-0.78,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2023-W52,-0.23,False,0.81,normal,0,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,23.5|16.5|37.2|51.8|51.5|65.2|58.9|50.2|40.6|36.9|36.9|9.5,2023-W52
Influenza,Poland,2023-W49|2023-W50|2023-W51|2023-W52|2024-W01|2024-W02,0.9|6.6|10.4|7.7|23.5|16.5,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,9.14|13.74|7.69|6.46|9.93|17.42|4.31|6.49|20.0|21.94|34.95|38.16,23.43,2024-W13|2024-W14,7,0.06,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W02,0.48,False,0.05,normal,2,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,37.2|51.8|51.5|65.2|58.9|50.2|40.6|36.9|36.9|9.5|33.3|50.0,2024-W02
Influenza,Poland,2023-W51|2023-W52|2024-W01|2024-W02|2024-W03|2024-W04,10.4|7.7|23.5|16.5|37.2|51.8,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,41.65|39.97|43.45|50.74|37.54|39.7|53.13|54.59|66.94|69.92|58.45|72.16,23.95,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,7,0.33,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W04,1.39,False,1.08,elevated,2,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,51.5|65.2|58.9|50.2|40.6|36.9|36.9|9.5|33.3|50.0|18.8|3.6,2024-W04
Influenza,Poland,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06,23.5|16.5|37.2|51.8|51.5|65.2,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,65.69|73.41|60.51|62.94|76.59|78.42|91.02|93.94|81.97|95.78|75.68|91.07,25.08,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,7,0.95,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W06,1.29,False,0.63,normal,2,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,58.9|50.2|40.6|36.9|36.9|9.5|33.3|50.0|18.8|3.6|20.0|0.0,2024-W06
Influenza,Poland,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08,37.2|51.8|51.5|65.2|58.9|50.2,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,40.36|42.19|55.17|56.58|68.95|71.53|59.51|73.28|53.47|69.18|49.74|33.69,25.5,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,7,0.57,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W08,-1.35,False,0.56,normal,2,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,40.6|36.9|36.9|9.5|33.3|50.0|18.8|3.6|20.0|0.0|0.0|0.0,2024-W08
Influenza,Poland,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10,51.5|65.2|58.9|50.2|40.6|36.9,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,51.15|52.97|65.57|68.32|56.23|69.47|49.61|65.35|46.43|30.62|46.06|20.7,25.8,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21,7,0.4,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W10,-0.45,False,-0.41,normal,2,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,36.9|9.5|33.3|50.0|18.8|3.6|20.0|0.0|0.0|0.0|0.0|0.0,2024-W10
Influenza,Poland,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,58.9|50.2|40.6|36.9|36.9|9.5,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,27.1|30.34|19.09|33.08|13.13|28.84|10.01|-5.9|9.36|-15.78|-15.3|-14.65,26.18,2024-W13|2024-W14|2024-W16|2024-W18,7,1.44,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W12,-2.41,True,-0.44,normal,2,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,33.3|50.0|18.8|3.6|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W12
Influenza,Poland,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,40.6|36.9|36.9|9.5|33.3|50.0,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,35.73|49.61|29.5|45.21|26.16|10.54|26.21|1.28|2.06|2.88|3.57|4.32,28.28,2024-W15|2024-W16|2024-W17|2024-W18,7,1.03,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W14,1.13,False,-0.36,normal,2,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,18.8|3.6|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W14
Influenza,Poland,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,36.9|9.5|33.3|50.0|18.8|3.6,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,-10.84|5.48|-12.97|-28.45|-12.84|-37.59|-36.81|-35.88|-34.72|-33.63|-32.44|-31.21,27.62,,7,0.07,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W16,-2.37,True,-0.18,normal,0,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W16
Influenza,Poland,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,33.3|50.0|18.8|3.6|20.0|0.0,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,-11.29|-26.73|-10.93|-35.74|-34.66|-33.75|-32.67|-31.54|-30.46|-29.4|-28.3|-27.17,26.93,,7,-0.08,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W18,-2.04,True,-0.53,normal,0,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W18
Influenza,Poland,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,18.8|3.6|20.0|0.0|0.0|0.0,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,10.52|-14.41|-13.69|-13.09|-12.48|-11.47|-10.31|-9.24|-8.21|-7.14|-11.62|-10.99,26.18,,7,-1.5,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W20,1.3,False,-0.43,normal,0,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W20
Influenza,Poland,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,20.0|0.0|0.0|0.0|0.0|0.0,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,-5.59|-4.79|-4.04|-3.32|-2.41|-1.37|-0.36|0.72|-3.71|-3.19|-2.77|-2.37,25.8,,7,-0.75,1.62,elevated,"H0_falling,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W22,1.52,False,-0.22,normal,1,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W22
Influenza,Poland,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,0.0|0.0|0.0|0.0|0.0|0.0,2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36,0.59|1.31|2.18|3.1|4.12|5.15|0.54|0.87|1.11|1.2|1.18|1.08,25.8,,7,-0.22,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W24,0.06,False,-0.65,normal,0,2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W24
Influenza,Poland,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,0.0|0.0|0.0|0.0|0.0|0.0,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,0.92|1.73|2.56|3.42|-1.34|-1.18|-1.11|-1.14|-1.22|-1.29|-1.28|-1.14,25.7,,8,-3.59,-0.36,anomaly,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W26,-0.06,False,-0.23,normal,1,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.9,2024-W26
Influenza,Poland,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,0.0|0.0|0.0|0.0|0.0|0.0,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40,1.23|2.26|-2.26|-1.91|-1.65|-1.52|-1.51|-1.52|-1.48|-1.31|-1.02|1.88,25.5,,8,-1.41,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W28,-0.09,False,-0.19,normal,0,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.9|0.0|0.0,2024-W28
Influenza,Poland,2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,0.0|0.0|0.0|0.0|0.0|0.0,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42,-4.45|-4.31|-4.29|-4.39|-4.56|-4.7|-4.73|-4.58|-4.26|-1.37|-0.08|-3.62,25.32,,8,0.1,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W30,-0.08,False,0.35,normal,0,2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.9|0.0|0.0|20.0|3.0,2024-W30
Influenza,Poland,2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,0.0|0.0|0.0|0.0|0.0|0.0,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,-0.18|-0.12|-0.22|-0.43|-0.56|-0.57|-0.51|2.2|3.58|0.43|1.81|1.33,25.18,,8,0.52,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W32,0.07,False,0.65,normal,0,2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44,0.0|0.0|0.0|0.0|0.0|1.9|0.0|0.0|20.0|3.0|0.0|0.0,2024-W32
Influenza,Poland,2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,0.0|0.0|0.0|0.0|0.0|0.0,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,0.15|0.16|0.14|0.16|0.39|3.4|5.14|2.28|3.79|3.35|5.96|5.4,25.08,,8,0.57,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W34,-0.02,False,-0.09,normal,0,2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43|2024-W44|2024-W45|2024-W46,0.0|0.0|0.0|1.9|0.0|0.0|20.0|3.0|0.0|0.0|1.4|0.0,2024-W34
